produto_id,feed_id,loja,nome,preco_atual,preco_anterior,preco_min,preco_max,primeira_vez,ultima_alteracao
39197437699,97939,Leveros BR,Ar Condicionado Split HW G-Top Auto Inverter Wi-Fi Gree 18.000 BTUs Quente/Frio 220V,3609.05,3609.05,3609.05,3609.05,2026-08-09,2026-08-09
39197437700,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (3x Evap HW 9.000) Quente/Frio 220V,13602.1,13602.1,13602.1,13602.1,2026-08-09,2026-08-09
39197437714,97939,Leveros BR,5000012578-KIT MS K7 1V EVAP 9K+PAINEL-GR,3416.0,3416.0,3416.0,3416.0,2026-08-09,2026-08-09
39197437724,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 18.000 BTUs Quente/Frio 220V,4074.55,4074.55,4074.55,4074.55,2026-08-09,2026-08-09
39197437731,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 18.000) Quente/Frio 220V,14943.5,14943.5,14943.5,14943.5,2026-08-09,2026-08-09
39197437743,97939,Leveros BR,Ar-condicionado Split Cassete 4 Vias Inverter Fujitsu Airstage 36.000 BTUs R-32 Quente/Frio 380V Trifásico,15769.05,17099.0,15769.05,17099.0,2026-08-09,2026-08-11
39197437745,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 23.000 BTUs (2x Evap Cassete 4 Vias 9.000 + 1x Evap Cassete 4 Vias 18.000) Quente/Frio 220V,28025.0,28025.0,28025.0,28025.0,2026-08-09,2026-08-09
39197437749,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (2x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,13866.2,13866.2,13866.2,13866.2,2026-08-09,2026-08-09
39197437750,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (3x Evap Cassete 1 Via 9.000) Quente/Frio 220V,23420.35,23420.35,23420.35,23420.35,2026-08-09,2026-08-09
39197437756,97939,Leveros BR,Ar-Condicionado Split Cassete Gree G-Prime Inverter Compact 36.000 BTUs R-32 Só Frio 220V Monofásico,9936.05,9936.05,9936.05,9936.05,2026-08-09,2026-08-09
39197437761,97939,Leveros BR,Ar-condicionado Split HW Inverter Fujitsu Airstage Premium 9.000 BTUs R-32 Quente/Frio 220V,2944.05,2944.05,2944.05,2944.05,2026-08-09,2026-08-09
39197437773,97939,Leveros BR,Ar-Condicionado Inverter Split Hi Wall G-Top Auto Wi-Fi Gree 30.000 BTUs Quente/Frio 220V,6820.05,6820.05,6820.05,6820.05,2026-08-09,2026-08-09
39197437780,97939,Leveros BR,5000012579-KIT MS K7 1V EVAP 12K+PAINEL-GR,3427.0,3427.0,3427.0,3427.0,2026-08-09,2026-08-09
39197437781,97939,Leveros BR,Ar-Condicionado Multi Split Inverter R-32 Gree 42.000 (4x Evap HW 9.000 + 1x Evap Cassete 1 Via 18.000) Quente/Frio 220V,18753.0,18753.0,18753.0,18753.0,2026-08-09,2026-08-09
39197437783,97939,Leveros BR,KIT EVAP CASSETE 4 VIAS VRF DUAL VANE QF 24.000 BTUs (Evap K7 4V + Painel ) - LG,5033.1,5033.1,5033.1,5033.1,2026-08-09,2026-08-09
39197437788,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (2x Evap HW 9.000 + 2x Evap Duto 18.000) Quente/Frio 220V,30741.05,30741.05,30741.05,30741.05,2026-08-09,2026-08-09
39197437789,97939,Leveros BR,Ar-Condicionado Bi Split Inverter Daikin 18.000 (2x Evap HW 12.000) Só Frio 220V,8911.0,8911.0,8911.0,8911.0,2026-08-09,2026-08-09
39197437791,97939,Leveros BR,Ar Condicionado Split HW G-Top Auto Inverter Wi-Fi Gree 24.000 BTUs Quente/Frio 220V,4692.05,4692.05,4692.05,4692.05,2026-08-09,2026-08-09
39197437801,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Fujitsu 14.000 (1x Evap HW 7.000 + 1x Evap HW 12.000) Quente/Frio 220V,6705.1,6705.1,6705.1,6705.1,2026-08-09,2026-08-09
39197437811,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 9.000 + 1 Evap Duto 20.000) Quente/Frio 220V,18015.8,18015.8,18015.8,18015.8,2026-08-09,2026-08-09
39197437818,97939,Leveros BR,Ar-Condicionado Split Piso Teto Inverter R-32 Gree G-Prime Compact 36.000 BTUs Só Frio 220V Monofásico,7694.05,8099.0,7694.05,8099.0,2026-08-09,2026-08-10
39197437829,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,16348.55,16348.55,16348.55,16348.55,2026-08-09,2026-08-09
39197437830,97939,Leveros BR,5000010491-KIT VRF K7 4V EVAP 15K + PAINEL - LG,4479.25,4479.25,4479.25,4479.25,2026-08-09,2026-08-09
39197437831,97939,Leveros BR,Ar-Condicionado Split Cassete Inverter 4 Vias Hitachi AirCore 600 24.000 BTUs Quente/Frio 220V Monofásico,8834.05,9299.0,8834.05,9299.0,2026-08-09,2026-08-10
39197437837,97939,Leveros BR,Ar-Condicionado Split HW Inverter Fujitsu Airstage Premium 18.000 BTUs R-32 Quente/Frio 220V,4844.05,4844.05,4844.05,4844.05,2026-08-09,2026-08-09
39197437838,97939,Leveros BR,KIT EVAP CASSETE 1 VIA VRF QF 18.000 BTUs (Evap K7 1V + Painel ) - LG,4602.75,4602.75,4602.75,4602.75,2026-08-09,2026-08-09
39197437842,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (3x Evap HW 9.000 + 1x Evap HW 24.000) Quente/Frio 220V,28891.4,28891.4,28891.4,28891.4,2026-08-09,2026-08-09
39197437848,97939,Leveros BR,KIT EVAP CASSETE 4 VIAS VRF DUAL VANE QF 36.000 BTUs (Evap K7 4V + Painel ) - LG,5441.6,5441.6,5441.6,5441.6,2026-08-09,2026-08-09
39197437855,97939,Leveros BR,Ar-Condicionado Bi Split Inverter R-32 Daikin 18.000 BTUs (2x Evap HW 12.000) Quente/Frio 220V,7988.55,7988.55,7988.55,7988.55,2026-08-09,2026-08-09
39197437856,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 9.000 + 1x Evap Cassete 1 Via 12.000) Quente/Frio 220V,18826.15,18826.15,18826.15,18826.15,2026-08-09,2026-08-09
39197437869,97939,Leveros BR,Ar-Condicionado Inverter Split Hi Wall G-Top Auto Wi-Fi Gree 30.000 BTUs Só Frio 220V,6269.05,6269.05,6269.05,6269.05,2026-08-09,2026-08-09
39197437870,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 9.000 + 1x Evap HW 18.000) Quente/Frio 220V,16439.75,16439.75,16439.75,16439.75,2026-08-09,2026-08-09
39197437875,97939,Leveros BR,5000010467-KIT MS K7 4V EVAP 9K + PAINEL - LG,3209.1,3209.1,3209.1,3209.1,2026-08-09,2026-08-09
39197437878,97939,Leveros BR,5000002457-KIT MS K7 4V EVAP 12K+PAINEL+CONTROLE-DA-[DAIKIN],5988.8,5988.8,5988.8,5988.8,2026-08-09,2026-08-09
39197437880,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (1x Evap HW 9.000 + 1x Evap HW 18.000) Quente/Frio 220V,14588.2,14588.2,14588.2,14588.2,2026-08-09,2026-08-09
39197437883,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap Cassete 1 Via 12.000) Quente/Frio 220V,19716.3,19716.3,19716.3,19716.3,2026-08-09,2026-08-09
39197437886,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 23.000 BTUs (2x Evap Cassete 1 Via 9.000 + 1x Evap Cassete 1 Via 12.000) Quente/Frio 220V,23716.75,23716.75,23716.75,23716.75,2026-08-09,2026-08-09
39197437890,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (3x Evap HW 9.000) Quente/Frio 220V,16084.45,16084.45,16084.45,16084.45,2026-08-09,2026-08-09
39197437891,97939,Leveros BR,Ar-Condicionado Bi Split Inverter R-32 Daikin 18.000 BTUs (1x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,7726.35,7726.35,7726.35,7726.35,2026-08-09,2026-08-09
39197437897,97939,Leveros BR,KIT EVAP CASSETE 4 VIAS VRF DUAL VANE QF 48.000 BTUs (Evap K7 4V + Painel ) - LG,5584.1,5584.1,5584.1,5584.1,2026-08-09,2026-08-09
39197437899,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 12.000 BTUs Quente/Frio 220V,3001.05,3001.05,3001.05,3001.05,2026-08-09,2026-08-09
39197437901,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (1x Evap HW 9.000 + 1x Evap HW 12.000 + 1x Evap HW 18.000) Quente/Frio 220V,16703.85,16703.85,16703.85,16703.85,2026-08-09,2026-08-09
39197437905,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (2x Evap HW 12.000) Quente/Frio 220V,14761.1,15538.0,14761.1,15538.0,2026-08-09,2026-08-11
39197437908,97939,Leveros BR,5000008846-KIT VRF K7 4V EVAP 28K + PAINEL D.VANE - LG,5109.1,5109.1,5109.1,5109.1,2026-08-09,2026-08-09
39197437909,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 24.000 BTUs (3x Evap HW 12.000) Quente/Frio 220V,16876.75,17765.0,16876.75,17765.0,2026-08-09,2026-08-11
39197437917,97939,Leveros BR,5000010488-KIT VRF K7 4V EVAP 12K + PAINEL - LG,4412.75,4412.75,4412.75,4412.75,2026-08-09,2026-08-09
39197437922,97939,Leveros BR,Ar-Condicionado Split Cassete 4 Vias Inverter Daikin SkyAir 46.000 BTUs Quente/Frio 220V Monofásico,19303.05,19303.05,19303.05,19303.05,2026-08-09,2026-08-09
39197437925,97939,Leveros BR,Ar-Condicionado Split Cassete 4 Vias Inverter Daikin SkyAir 31.000 BTUs Quente/Frio 220V Monofásico,14724.05,14724.05,14724.05,14724.05,2026-08-09,2026-08-09
39197437927,97939,Leveros BR,5000005668-KIT MS K7 4V EVAP 21K+PAINEL+CONTROLE-DA-[DAIKIN],6867.55,6867.55,6867.55,6867.55,2026-08-09,2026-08-09
39197437928,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 24.000 BTUs Quente/Frio 220V,5319.05,5319.05,5319.05,5319.05,2026-08-09,2026-08-09
39197437931,97939,Leveros BR,5000003593-KIT MS K7 1V EVAP 12K+PAINEL-DA-[DAIKIN],4518.2,4518.2,4518.2,4518.2,2026-08-09,2026-08-09
39197437940,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (4x Evap HW 9.000 + 1x Evap HW 18.000) Quente/Frio 220V,29467.1,29467.1,29467.1,29467.1,2026-08-09,2026-08-09
39197437949,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18000 BTUs (2x Evap HW 12.000) Quente/Frio 220V,12278.75,12925.0,12278.75,12925.0,2026-08-09,2026-08-11
39197437960,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (1x Evap HW 12.000 + 1x Evap HW 18.000) Quente/Frio 220V,12369.95,13021.0,12369.95,13021.0,2026-08-09,2026-08-10
39197437961,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 24.000 BTUs Só Frio 220V,5091.05,5359.0,5091.05,5359.0,2026-08-09,2026-08-10
39197437962,97939,Leveros BR,Ar-Condicionado Inverter Split Hi Wall G-Top Auto Wi-Fi Gree 18.000 BTUs Só Frio 220V,3314.55,3314.55,3314.55,3314.55,2026-08-09,2026-08-09
39197437963,97939,Leveros BR,KIT EVAP CASSETE 1 VIA VRF QF 24.000 BTUs (Evap K7 1V + Painel ) - LG,4726.25,4726.25,4726.25,4726.25,2026-08-09,2026-08-09
39197437966,97939,Leveros BR,Ar-Condicionado Split HW Inverter Fujitsu Airstage Premium 27.000 BTUs R-32 Só Frio 220V,7789.05,8169.05,7789.05,8169.05,2026-08-09,2026-08-11
39197437969,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (1x Evap Cassete 1 Via 9.000 + 1x Evap Cassete 1 Via 12.000) Quente/Frio 220V,16937.55,16937.55,16937.55,16937.55,2026-08-09,2026-08-09
39197437974,97939,Leveros BR,Ar-Condicionado Split HW Inverter R-32 Philco PAC30000IFM15 30.000 BTUs Só Frio 220V,5319.05,5442.55,5319.05,5442.55,2026-08-09,2026-08-11
39197437977,97939,Leveros BR,5000010484-KIT VRF K7 1V EVAP 12K + PAINEL - LG,4127.75,4127.75,4127.75,4127.75,2026-08-09,2026-08-09
39197437982,97939,Leveros BR,Ar-Condicionado Multi Split Inverter R-32 Gree 30.000 (1x Evap Cassete 1 Via 9.000 + 2x Evap Cassete 1 Via 18.000) Quente/Frio 220V,17791.6,17791.6,17791.6,17791.6,2026-08-09,2026-08-09
39197437985,97939,Leveros BR,Ar-Condicionado Splitão Carrier Ecosplit 25 TR Só Frio 220V Trifásico,57711.55,57711.55,57711.55,57711.55,2026-08-09,2026-08-09
39197437989,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (4x Evap HW 9.000 + 1x Evap Cassete 1 Via 12.000) Quente/Frio 220V,31853.5,31853.5,31853.5,31853.5,2026-08-09,2026-08-09
39197437991,97939,Leveros BR,5000012580-KIT MS K7 1V EVAP 18K+PAINEL-GR,3711.0,3711.0,3711.0,3711.0,2026-08-09,2026-08-09
39197437997,97939,Leveros BR,Ar-Condicionado Splitão Carrier 20 TR Só Frio 380V Trifásico,41837.05,43100.55,41837.05,43100.55,2026-08-09,2026-08-11
39197438005,97939,Leveros BR,Ar Condicionado Split HW G-Top Auto Inverter Wi-Fi Gree 24.000 BTUs Só Frio 220V,4179.05,4179.05,4179.05,4179.05,2026-08-09,2026-08-09
39197438006,97939,Leveros BR,Ar-Condicionado Split HW Elgin Eco Inverter II Wi-Fi 24.000 BTUs R-32 Só Frio 220V,3419.05,3419.05,3419.05,3419.05,2026-08-09,2026-08-09
39197438038,97939,Leveros BR,Kit Controlador Daikin Reiri For Office,7494.55,7494.55,7494.55,7494.55,2026-08-09,2026-08-09
39197438045,97939,Leveros BR,Cortina de Ar 150 CM Springer 220V,1006.05,1059.0,1006.05,1059.0,2026-08-09,2026-08-11
39197438049,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 9.000 BTUs Só Frio 220V,2564.05,2564.05,2564.05,2564.05,2026-08-09,2026-08-09
39197438051,97939,Leveros BR,Ar-Condicionado Split Duto Inverter Trane U-Match 50.000 BTUs Quente/Frio 220V Monofásico,18049.05,18049.05,18049.05,18049.05,2026-08-09,2026-08-09
39197438054,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (2x Evap HW 9.000) Quente/Frio 220V,11750.55,11750.55,11750.55,11750.55,2026-08-09,2026-08-09
39197438066,97939,Leveros BR,Climatizador Evaporativo Residencial 35 Litros Ventisol CLIN35 PRO 220V,797.05,797.05,797.05,797.05,2026-08-09,2026-08-09
39197438067,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 12.000 BTUs Só Frio 220V,2972.55,2972.55,2972.55,2972.55,2026-08-09,2026-08-09
39197438076,97939,Leveros BR,Cortina de Ar 120 CM Springer 220V,825.55,869.0,825.55,869.0,2026-08-09,2026-08-11
39197438079,97939,Leveros BR,Fechadura Digital Kaadas L7-5 com Biometria,539.1,539.1,539.1,539.1,2026-08-09,2026-08-09
39197438089,97939,Leveros BR,Ar-Condicionado Split HW Inverter Springer Midea Xtreme Save Connect 24.000 BTUs R-32 Quente/Frio 220V,4986.55,4986.55,4986.55,4986.55,2026-08-09,2026-08-09
39197438094,97939,Leveros BR,Ar-Condicionado Split Cassete Inverter 4 Vias Hitachi AirCore 600 36.000 BTUs Quente/Frio 220V Monofásico,11684.05,12299.0,11684.05,12299.0,2026-08-09,2026-08-10
39197438098,97939,Leveros BR,Ar-Condicionado Bi Split Inverter R-32 Daikin 18.000 BTUs (2x Evap HW 9.000) Quente/Frio 220V,7466.05,7466.05,7466.05,7466.05,2026-08-09,2026-08-09
39197438105,97939,Leveros BR,Ar Condicionado Split HW G-Diamond Auto Inverter Wi-Fi Gree 18.000 BTUs Só Frio 220V,3989.05,3989.05,3989.05,3989.05,2026-08-09,2026-08-09
39197438107,97939,Leveros BR,Ar-Condicionado Split Teto Inverter Fujitsu 45.000 BTUs Quente/Frio R32 380V Trifásico,14534.05,14534.05,14534.05,14534.05,2026-08-09,2026-08-09
39197438123,97939,Leveros BR,5000010482-KIT VRF K7 1V EVAP 9K + PAINEL - LG,4089.75,4089.75,4089.75,4089.75,2026-08-09,2026-08-09
39197438124,97939,Leveros BR,Ar-Condicionado Split Cassete 4 Vias Hitachi Air Core 48.000 BTUs Só Frio 220V Trifásico,11589.05,12199.0,11589.05,12199.0,2026-08-09,2026-08-11
39197438127,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (3x Evap HW 9.000 + 2x Evap HW 12.000) Quente/Frio 220V,29640.0,29640.0,29640.0,29640.0,2026-08-09,2026-08-09
39197438139,97939,Leveros BR,KIT EVAP CASSETE 4 VIAS MULTI SPLIT QF 9.000 BTUs (Evap K7 4V + Painel ) - Daikin,4966.6,4966.6,4966.6,4966.6,2026-08-09,2026-08-09
39197438141,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (2x Evap Cassete 1 Via 9.000) Quente/Frio 220V,16641.15,16641.15,16641.15,16641.15,2026-08-09,2026-08-09
39197438159,97939,Leveros BR,Ar-Condicionado Multi Split Inverter R-32 Gree 42.000 (4x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,17148.45,17148.45,17148.45,17148.45,2026-08-09,2026-08-09
39197438160,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (2x Evap HW 9.000 + 3x Evap HW 12.000) Quente/Frio 220V,29904.1,29904.1,29904.1,29904.1,2026-08-09,2026-08-09
39197438162,97939,Leveros BR,5000010462-KIT MS K7 1V EVAP 9K + PAINEL - LG,3798.1,3798.1,3798.1,3798.1,2026-08-09,2026-08-09
39197438166,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 18.000 BTUs (2x Evap Cassete 1 Via 12.000) Quente/Frio 220V,17233.95,17233.95,17233.95,17233.95,2026-08-09,2026-08-09
39197438170,97939,Leveros BR,Ar-Condicionado LG AI DUAL Inverter Voice 24.000 BTUs Quente/Frio 220V - S3-W24K231A,4644.55,4644.55,4644.55,4644.55,2026-08-09,2026-08-09
39197438175,97939,Leveros BR,Ar-Condicionado LG AI DUAL Inverter Voice ARTCOOL UV Nano 18.000 BTUs Quente/Frio 220V - S3-W18KLR7A,4369.05,4369.05,4369.05,4369.05,2026-08-09,2026-08-09
39197438180,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Fujitsu 14.000 BTUs (2x Evap HW 7.000) Quente/Frio 220V,6401.1,6401.1,6401.1,6401.1,2026-08-09,2026-08-09
39197438190,97939,Leveros BR,Ar-condicionado Split Cassete 4 Vias Inverter Fujitsu Airstage 45.000 BTUs R-32 Quente/Frio 380V Trifásico,16719.05,18059.0,16719.05,18059.0,2026-08-09,2026-08-11
39197438191,97939,Leveros BR,Ar-Condicionado Split HW Elgin Eco Dream Inverter Wi-Fi 24.000 BTUs R-32 Quente/Frio 220V,4654.05,4654.05,4654.05,4654.05,2026-08-09,2026-08-09
39197438193,97939,Leveros BR,Ar-Condicionado Split Cassete 4 Vias Hitachi Air Core 36.000 BTUs Só Frio 220V Monofásico,9404.05,9404.05,9404.05,9404.05,2026-08-09,2026-08-09
39197438195,97939,Leveros BR,5000010486-KIT VRF K7 4V EVAP 9K + PAINEL - LG,4355.75,4355.75,4355.75,4355.75,2026-08-09,2026-08-09
39197438197,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 38.000 BTUs (4x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,29375.9,29375.9,29375.9,29375.9,2026-08-09,2026-08-09
39197438199,97939,Leveros BR,Ar-Condicionado Split HW Inverter Fujitsu Airstage Premium 27.000 BTUs R-32 Quente/Frio 220V,8359.05,8739.05,8359.05,8739.05,2026-08-09,2026-08-11
39235535695,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (1x Evap HW 12.000 + 2x Evap HW 18.000) Quente/Frio 220V,18972.45,19971.0,18972.45,19971.0,2026-08-09,2026-08-10
39235535696,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 (3x Evap HW 9.000 + 1x Evap HW 12.000) Quente/Frio 220V,20113.4,20113.4,20113.4,20113.4,2026-08-09,2026-08-09
39235535699,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 (2x Evap HW 9.000 + 2x Evap HW 12.000) Quente/Frio 220V,20377.5,20377.5,20377.5,20377.5,2026-08-09,2026-08-09
39235535700,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 (2x Evap HW 12.000 + 1x Evap Duto 20.000) Quente/Frio 220V,20457.3,21534.0,20457.3,21534.0,2026-08-09,2026-08-11
39235535701,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (3x Evap Cassete 1 Via 12.000) Quente/Frio 220V,26222.85,26222.85,26222.85,26222.85,2026-08-09,2026-08-09
39235535702,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 (2x Evap HW 12.000 + 1x Evap HW 18.000) Quente/Frio 220V,18881.25,19875.0,18881.25,19875.0,2026-08-09,2026-08-10
39235535703,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (1x Evap HW 9.000 + 1x Evap HW 24.000) Quente/Frio 220V,17777.35,17777.35,17777.35,17777.35,2026-08-09,2026-08-09
39235535706,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (2x Evap HW 9.000 + 1x Evap HW 24.000) Quente/Frio 220V,19628.9,19628.9,19628.9,19628.9,2026-08-09,2026-08-09
39235535707,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (1x Evap HW 9.000 + 2x Evap HW 18.000) Quente/Frio 220V,18708.35,18708.35,18708.35,18708.35,2026-08-09,2026-08-09
39235535708,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (3x Evap HW 9.000 + 1x Evap HW 18.000) Quente/Frio 220V,20363.25,20363.25,20363.25,20363.25,2026-08-09,2026-08-09
39235535709,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (2x Evap HW 18.000) Quente/Frio 220V,16856.8,17744.0,16856.8,17744.0,2026-08-09,2026-08-10
39235535710,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (4x Evap HW 9.000) Quente/Frio 220V,19849.3,19849.3,19849.3,19849.3,2026-08-09,2026-08-09
39235535711,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (4x Evap HW 12.000) Quente/Frio 220V,20905.7,22006.0,20905.7,22006.0,2026-08-09,2026-08-11
39235535713,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 BTUs (1x Evap HW 18.000 + 1x Evap HW 24.000) Quente/Frio 220V,18132.65,19087.0,18132.65,19087.0,2026-08-09,2026-08-10
39235535714,97939,Leveros BR,Ar-Condicionado Multi Split Inverter Daikin 28.000 (3x Evap HW 12.000) Quente/Frio 220V,18790.05,19779.0,18790.05,19779.0,2026-08-09,2026-08-11
39237934346,97992,Alianças Imperiais BR,(COMBO) Par de alianças 6mm mod. A4 abaulada+ anel Rainha,397.9,397.9,397.9,397.9,2026-08-09,2026-08-09
39237934347,97992,Alianças Imperiais BR,(COMBO) Par de alianças 6mm mod. A6 abaulada+ anel Princesa,379.9,379.9,379.9,379.9,2026-08-09,2026-08-09
39237934348,97992,Alianças Imperiais BR,(COMBO) Par de alianças 6mm Mod. R5+ Anel Princesa,379.9,379.9,379.9,379.9,2026-08-09,2026-08-09
39237934349,97992,Alianças Imperiais BR,(COMBO) Par de alianças 8mm mod R8 + anel Rainha,427.9,427.9,427.9,427.9,2026-08-09,2026-08-09
39237934350,97992,Alianças Imperiais BR,(COMBO) Par de alianças 8mm Mod. R8 + anel Mod. Plaza,397.9,397.9,397.9,397.9,2026-08-09,2026-08-09
39237934351,97992,Alianças Imperiais BR,(COMBO) Par de alianças 8mm modelo A4 + anel Rainha,427.9,427.9,427.9,427.9,2026-08-09,2026-08-09
39237934352,97992,Alianças Imperiais BR,(COMBO) Par de alianças de Prata 6mm mod. diamantado + anel princesa,397.9,397.9,397.9,397.9,2026-08-09,2026-08-09
39237934357,97992,Alianças Imperiais BR,Aliança avulsa modelo Concava 8m com Zircônia,149.9,149.9,149.9,149.9,2026-08-09,2026-08-09
39237934360,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulada 6mm,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
39237934361,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulada 8mm,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
39237934362,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulado 10mm,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
39237934363,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulado 12mm,167.9,167.9,167.9,167.9,2026-08-09,2026-08-09
39237934364,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulado 14mm,177.9,177.9,177.9,177.9,2026-08-09,2026-08-09
39237934365,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulado 2mm,97.9,97.9,97.9,97.9,2026-08-09,2026-08-09
39237934366,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo abaulado 4mm,117.9,117.9,117.9,117.9,2026-08-09,2026-08-09
39237934367,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo Italiana 2mm,97.9,97.9,97.9,97.9,2026-08-09,2026-08-09
39237934368,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo Italiana 4mm,117.9,117.9,117.9,117.9,2026-08-09,2026-08-09
39237934369,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo R1 4mm,119.9,119.9,119.9,119.9,2026-08-09,2026-08-09
39237934370,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo reta 4mm,117.9,117.9,117.9,117.9,2026-08-09,2026-08-09
39237934372,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo reto 12mm,175.9,175.9,175.9,175.9,2026-08-09,2026-08-09
39237934373,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo reto 14mm,177.9,177.9,177.9,177.9,2026-08-09,2026-08-09
39237934374,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo reto 6mm,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
39237934375,97992,Alianças Imperiais BR,Aliança de moeda antiga avulsa modelo reto 8mm,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
